Pressure,Temperature,Catalyst,Time,Yield
9.03,130.3,2.49,27.9,50.0
6.74,100.9,4.27,26.9,50.0
7.58,115.3,3.32,33.5,100.0
6.13,120.9,3.64,32.0,87.4
11.75,115.7,4.32,22.2,100.0
5.48,130.6,3.02,35.7,50.0
7.29,134.6,4.25,28.8,50.0
4.69,99.6,3.33,20.0,50.0
6.16,100.2,3.13,28.3,50.0
10.35,100.2,3.0,30.3,50.0
6.01,122.2,4.89,21.4,79.6
5.1,109.9,4.32,23.0,80.2
8.06,124.3,2.06,39.9,68.9
4.57,111.2,4.87,37.4,90.4
5.14,120.1,4.33,22.7,86.6
10.56,125.8,2.45,31.6,73.8
10.29,116.9,2.23,27.6,100.0
11.36,116.6,2.92,30.9,100.0
10.91,98.5,3.87,29.4,50.0
9.62,111.4,3.85,21.0,100.0
4.89,116.8,2.83,26.3,86.0
10.37,113.5,3.34,22.5,100.0
10.84,131.0,2.64,29.8,50.0
10.49,131.3,2.15,38.1,50.0
8.31,127.9,3.55,39.9,50.0
6.25,110.0,3.04,38.9,92.3
10.84,123.7,3.63,39.7,100.0
9.95,110.8,4.84,20.3,100.0
11.86,104.3,2.43,34.6,85.9
5.67,108.7,2.01,25.5,64.1
6.19,97.8,2.23,37.3,50.0
6.09,108.3,3.39,36.3,80.4
10.44,113.4,4.12,28.5,100.0
5.9,133.2,3.74,29.5,50.0
5.0,107.5,3.48,25.3,61.7
11.99,131.1,3.06,25.8,50.0
4.69,104.2,2.93,39.6,50.0
10.76,102.6,3.13,37.8,63.0
7.24,115.8,3.83,23.8,100.0
10.81,121.9,2.5,25.5,100.0
8.66,96.8,4.31,22.2,50.0
11.26,103.8,3.73,39.8,85.8
11.45,113.2,2.81,38.1,100.0
4.57,108.2,3.5,31.0,66.1
5.07,123.5,4.89,33.9,67.5
6.38,115.4,2.06,35.0,93.6
9.52,101.4,2.6,24.1,50.0
11.16,130.8,3.35,38.7,50.0
7.95,106.7,3.92,30.5,85.8
9.05,124.2,2.64,21.8,77.1
5.91,126.2,4.79,27.9,50.0
10.54,133.5,3.93,32.0,50.0
11.75,114.9,4.63,27.1,100.0
6.51,119.6,2.99,34.0,92.0
8.21,108.4,4.49,37.6,100.0
5.15,122.1,3.13,35.4,69.4
8.69,113.5,2.76,32.9,100.0
8.27,112.5,4.73,30.2,100.0
5.58,129.2,2.28,25.1,50.0
7.82,97.0,4.83,29.1,50.0
7.01,130.3,3.38,25.9,50.0
8.41,129.1,4.98,38.7,50.0
8.89,115.3,3.62,38.1,100.0
4.56,114.6,4.27,23.1,92.3
10.21,109.5,2.02,36.5,100.0
9.85,134.8,3.49,34.1,50.0
7.25,99.4,4.21,39.5,50.0
4.9,118.6,4.35,29.3,92.5
10.16,122.3,2.47,34.4,100.0
11.66,132.4,3.26,30.4,50.0
6.3,126.2,3.26,21.4,50.0
6.93,120.8,2.31,20.9,81.2
5.88,99.7,3.33,22.4,50.0
8.83,109.9,4.42,25.9,100.0
5.66,100.6,2.9,25.2,50.0
7.17,130.2,3.3,34.6,50.0
9.73,125.0,4.88,34.3,91.8
8.7,125.3,2.1,39.4,63.5
7.4,121.1,3.77,26.2,92.4
7.65,115.3,4.23,38.8,100.0
8.72,101.0,4.28,32.3,50.0
4.54,108.2,4.15,29.9,69.0
5.09,100.5,4.18,33.4,50.0
11.11,124.0,2.18,34.1,94.9
5.08,101.4,3.6,23.4,50.0
9.8,123.1,4.35,35.0,100.0
11.4,122.7,2.28,34.5,100.0
6.53,113.4,2.04,40.0,100.0
7.28,100.4,4.44,38.2,50.0
8.77,107.6,4.14,33.7,100.0
11.11,107.8,3.24,34.2,100.0
11.56,123.0,4.82,38.9,100.0
10.05,99.5,4.3,39.3,50.0
5.15,128.2,4.9,36.5,50.0
9.52,125.4,4.79,35.3,84.2
7.58,102.5,3.44,22.2,50.0
8.03,123.8,4.26,36.6,82.4
4.87,121.7,4.01,25.1,69.3
5.93,124.9,4.43,31.3,57.1
10.43,102.6,4.36,28.1,62.6
7.9,101.3,2.46,26.9,50.0
6.76,104.5,2.7,26.2,50.0
7.38,109.6,2.8,37.1,94.9
10.91,126.7,4.46,35.4,80.1
10.12,124.5,4.43,30.5,93.1
6.54,132.0,3.49,33.3,50.0
5.38,97.3,3.74,39.7,50.0
6.39,95.5,4.48,28.0,50.0
11.41,123.0,2.94,31.0,100.0
8.86,106.2,2.15,30.7,77.7
8.5,108.4,3.45,38.7,99.3
8.97,116.9,4.74,27.0,100.0
7.25,99.1,4.37,39.7,50.0
10.55,120.7,3.1,26.1,100.0
8.42,108.0,2.19,22.2,83.5
5.38,120.3,3.91,23.8,83.5
5.47,128.4,4.5,28.5,50.0
8.53,101.8,3.99,33.0,50.0
11.52,132.2,3.28,30.3,50.0
6.81,116.2,2.37,27.5,99.1
11.02,131.9,4.73,31.2,50.0
10.23,103.3,2.83,36.8,64.6
6.36,119.2,2.67,36.8,94.2
4.77,111.2,4.45,34.5,90.4
5.26,126.0,4.94,39.0,50.0
9.96,119.2,3.98,31.8,100.0
6.0,114.8,3.87,20.2,100.0
7.28,131.5,2.96,25.8,50.0
8.26,110.1,2.06,26.6,100.0
9.94,103.8,2.58,30.9,64.1
5.35,119.3,3.75,38.1,90.9
7.55,120.0,2.45,36.8,97.0
8.14,112.6,4.65,24.6,100.0
8.56,114.5,2.56,30.4,100.0
10.64,133.4,3.57,33.2,50.0
5.79,124.3,3.54,39.8,55.5
10.56,99.4,3.81,20.6,50.0
9.7,103.5,2.98,29.3,60.9
8.67,134.0,4.62,39.8,50.0
9.75,124.1,3.33,39.5,91.6
7.59,131.6,4.1,26.6,50.0
5.54,107.2,3.91,20.0,67.0
9.49,124.7,2.35,31.7,73.3
8.44,123.6,3.87,37.3,88.7
9.3,106.8,3.65,26.5,95.1
7.03,117.0,4.7,38.7,100.0
11.3,120.1,4.64,26.7,100.0
8.91,114.2,2.45,32.2,100.0
5.14,128.1,2.25,34.4,50.0
7.87,128.3,2.88,26.9,50.0
10.17,129.0,4.96,27.0,50.0
10.46,127.1,2.06,29.4,55.4
8.21,114.5,4.02,36.7,100.0
11.21,110.3,3.83,22.0,100.0
6.51,128.3,3.94,32.6,50.0
7.58,114.6,2.65,33.5,100.0
11.24,104.9,2.68,31.2,86.3
11.22,115.3,3.29,38.7,100.0
9.64,100.7,2.29,32.0,50.0
10.94,122.7,2.22,32.7,100.0
5.17,108.4,2.27,32.0,66.9
10.99,105.4,3.72,34.4,98.8
6.9,133.3,3.19,22.7,50.0
5.84,126.1,2.88,37.9,50.0
6.3,126.5,2.95,20.8,50.0
7.63,119.9,2.62,32.8,98.4
6.38,128.6,3.23,32.3,50.0
6.9,125.4,2.61,24.2,50.0
5.51,119.0,4.09,20.8,89.9
6.72,133.4,2.37,22.8,50.0
8.79,102.7,4.84,25.4,54.1
7.81,132.7,2.27,37.6,50.0
7.1,111.1,4.83,37.1,100.0
10.1,116.1,4.5,21.3,100.0
11.2,99.9,4.04,25.8,50.0
10.18,116.6,4.74,37.8,100.0
6.99,119.4,2.42,24.7,89.4
10.08,134.9,2.53,39.9,50.0
5.64,134.0,2.76,25.1,50.0
5.48,133.7,2.73,34.8,50.0
7.09,108.9,2.93,28.3,87.3
10.56,134.7,3.73,22.7,50.0
6.35,113.2,2.08,25.1,93.3
4.97,129.1,3.15,33.5,50.0
5.49,103.7,2.74,26.7,50.0
10.94,115.2,3.82,32.1,100.0
9.25,133.6,4.96,24.1,50.0
6.4,132.9,3.55,29.0,50.0
8.66,122.3,3.28,30.2,94.4
8.46,126.9,3.1,28.3,50.0
9.42,102.1,4.35,24.0,50.0
6.25,123.9,2.22,29.2,58.3
10.98,119.7,4.88,33.9,100.0
6.82,98.7,3.25,39.3,50.0
9.71,99.5,2.94,35.8,50.0
4.62,99.3,4.92,23.2,50.0
7.29,124.0,4.81,25.5,78.5
7.14,100.7,3.93,21.6,50.0
8.58,113.7,2.06,22.7,100.0
5.05,109.3,4.25,25.0,82.1
10.43,117.0,3.01,24.0,100.0
6.13,123.3,3.16,24.3,67.3
9.58,122.4,2.48,24.6,92.4
10.52,115.6,3.57,26.0,100.0
8.71,113.6,4.23,22.5,100.0
10.06,110.9,2.82,25.6,100.0
9.46,129.5,4.82,33.8,50.0
7.17,108.2,2.58,24.7,82.4
10.57,105.4,2.2,23.4,82.8
6.71,124.7,3.93,21.4,58.3
8.78,109.4,4.55,30.0,100.0
10.09,128.9,4.86,36.8,50.0
7.34,108.1,4.3,21.2,91.8
6.77,123.1,2.6,30.8,69.1
7.95,96.8,4.93,33.0,50.0
10.63,110.4,4.76,31.8,100.0
11.47,108.7,2.49,37.6,100.0
8.59,127.7,3.68,37.3,50.0
9.46,133.7,3.67,21.1,50.0
11.27,113.4,3.33,27.2,100.0
5.24,128.0,4.95,33.4,50.0
6.24,123.0,2.18,39.0,64.7
9.82,133.7,3.88,36.1,50.0
10.68,127.4,2.62,23.5,52.8
10.93,98.1,3.58,25.6,50.0
7.61,123.5,4.34,35.3,86.9
5.17,116.4,2.74,29.4,90.2
7.78,95.7,3.18,30.9,50.0
6.23,105.1,4.85,32.2,67.4
6.68,131.9,4.28,22.1,50.0
10.29,132.0,3.72,37.1,50.0
5.07,127.0,2.67,37.3,50.0
10.71,134.3,3.28,29.4,50.0
7.71,127.3,4.32,32.5,50.0
8.97,95.4,4.46,33.2,50.0
5.17,106.5,2.73,23.8,55.4
7.03,96.2,3.99,22.3,50.0
5.17,98.8,2.29,20.4,50.0
11.71,103.8,2.07,38.3,81.3
10.55,115.1,3.65,26.9,100.0
7.95,128.9,2.67,21.7,50.0
6.18,129.5,2.24,29.3,50.0
11.5,119.6,4.19,21.5,100.0
7.08,132.1,3.49,21.7,50.0
5.71,115.0,4.39,29.8,100.0
8.72,130.6,3.99,30.2,50.0
11.58,113.2,4.19,31.6,100.0
4.53,106.1,2.92,33.1,50.0
6.29,131.7,2.79,33.4,50.0
11.54,110.5,3.8,28.7,100.0
5.78,115.1,2.6,32.9,92.3
5.35,108.2,4.45,26.1,79.4
8.78,121.5,3.57,28.8,100.0
10.96,134.8,2.68,27.9,50.0
8.08,96.0,3.88,26.6,50.0
11.96,131.0,4.84,24.8,50.0
9.59,95.2,2.25,21.6,50.0
5.06,109.6,2.33,30.1,72.8
11.95,101.7,4.53,30.7,69.3
7.56,125.3,2.33,26.7,50.8
6.66,97.0,2.12,39.5,50.0
8.68,117.1,3.04,31.1,100.0
6.78,106.8,3.4,37.8,76.0
5.15,100.3,3.71,31.4,50.0
4.51,125.9,3.52,23.8,50.0
7.87,103.7,4.74,39.5,62.4
10.78,103.9,4.31,37.7,84.9
8.79,106.0,4.95,29.4,89.6
11.99,118.5,3.43,24.9,100.0
6.65,121.4,2.25,24.5,76.5
6.6,95.7,4.87,36.1,50.0
5.7,104.7,2.01,21.4,50.0
5.73,112.2,4.33,32.8,100.0
6.64,108.3,2.09,32.8,77.4
10.45,130.4,4.28,23.6,50.0
11.29,126.5,4.81,34.1,86.8
11.81,120.0,3.17,34.1,100.0
6.24,108.5,2.72,27.0,76.2
11.11,123.0,2.68,29.7,100.0
6.96,128.7,3.48,36.7,50.0
5.35,118.8,2.51,30.5,82.9
11.03,126.4,4.02,32.4,84.3
9.27,125.0,3.11,28.3,74.5
5.74,117.9,2.97,23.0,91.5
7.72,107.5,3.38,40.0,92.7
6.65,124.8,3.63,30.6,56.3
10.03,103.3,2.43,26.7,56.1
7.9,126.2,4.12,34.3,62.0
11.92,127.2,4.65,32.4,82.4
4.91,127.9,2.83,24.7,50.0
7.16,113.9,2.54,37.5,100.0
8.11,102.7,4.28,21.4,50.0
8.27,99.0,2.55,32.1,50.0
6.87,124.7,2.12,29.6,51.6
9.97,130.5,3.86,26.4,50.0
11.06,121.0,2.72,36.5,100.0
11.54,100.8,2.52,33.1,50.0
10.54,132.4,4.94,35.2,50.0
10.88,134.6,2.88,28.3,50.0
8.63,112.3,4.71,38.8,100.0
10.69,118.8,2.53,26.9,100.0
6.78,126.1,4.46,30.6,51.2
7.49,124.5,3.51,38.7,72.6
6.88,133.7,2.24,21.7,50.0
8.01,99.6,4.2,22.2,50.0
6.64,118.2,4.68,39.9,100.0
11.71,122.7,2.49,39.4,100.0
6.85,130.6,4.18,35.4,50.0
5.24,130.0,3.34,29.7,50.0
8.45,134.1,4.26,30.1,50.0
4.93,115.5,4.14,25.1,93.7
5.33,128.2,2.08,28.7,50.0
6.15,112.1,2.54,28.6,95.1
7.98,111.9,3.41,20.7,100.0
7.75,105.1,4.8,29.1,71.7
10.5,127.7,3.03,29.6,54.9
10.05,134.4,3.89,33.3,50.0
7.7,105.3,2.04,30.3,59.1
7.0,97.2,4.13,37.2,50.0
6.87,127.6,3.81,27.4,50.0
10.3,119.8,4.15,28.2,100.0
4.89,133.4,4.71,31.4,50.0
4.6,105.1,2.44,24.1,50.0
10.47,97.8,2.78,27.9,50.0
8.08,114.7,4.99,33.7,100.0
5.48,98.4,2.47,28.2,50.0
6.27,105.5,4.16,38.1,61.2
11.49,100.0,4.18,32.3,50.0
10.95,104.0,4.05,23.1,80.7
9.82,99.2,2.68,29.7,50.0
8.12,133.2,2.65,35.3,50.0
8.4,106.1,4.0,32.9,84.7
11.81,112.8,2.56,37.7,100.0
11.74,130.9,3.98,35.0,50.0
6.11,122.1,3.48,21.2,74.6
10.58,119.7,3.16,22.3,100.0
5.98,123.2,2.9,33.0,59.8
6.1,128.2,4.84,24.8,50.0
9.57,130.1,3.52,31.8,50.0
7.54,120.7,3.68,35.8,100.0
11.49,130.6,4.85,31.5,50.0
5.17,116.4,3.96,28.3,94.6
8.34,106.1,4.87,32.9,88.9
11.39,130.2,2.32,22.9,50.0
11.28,116.7,4.54,34.5,100.0
5.67,131.2,3.01,33.9,50.0
7.25,96.6,4.43,30.3,50.0
9.14,110.9,4.57,25.6,100.0
5.7,132.9,2.81,36.0,50.0
11.76,105.0,3.23,30.2,96.1
11.36,132.7,4.18,21.2,50.0
5.75,133.2,2.3,38.4,50.0
5.41,130.3,4.27,35.4,50.0
5.14,117.5,2.33,31.7,82.5
11.32,120.9,4.74,28.7,100.0
5.95,129.8,2.83,39.2,50.0
7.62,126.0,3.73,35.5,57.5
7.87,120.2,2.35,30.7,96.8
8.99,134.3,2.81,33.1,50.0
5.04,122.4,3.21,25.6,65.5
6.2,134.0,3.46,23.9,50.0
11.49,97.3,2.0,25.5,50.0
11.31,100.6,4.67,25.9,50.0
10.36,113.1,2.02,34.8,100.0
4.65,110.4,4.32,22.8,78.8
6.95,126.3,3.41,35.6,50.0
9.21,101.4,3.57,30.5,50.0
6.56,134.0,2.62,27.7,50.0
11.32,107.6,3.82,26.0,100.0
9.25,112.2,3.61,30.3,100.0
5.04,106.0,2.49,26.4,50.0
11.32,118.2,2.71,28.6,100.0
11.68,97.3,2.2,34.8,50.0
5.08,101.0,2.2,32.5,50.0
8.49,124.8,2.04,35.0,69.0
6.78,102.5,2.66,34.3,50.0
7.45,104.4,4.04,36.3,62.3
5.85,126.7,2.95,24.0,50.0
8.84,98.7,3.03,39.9,50.0
11.68,112.5,2.4,29.5,100.0
8.27,95.9,3.73,34.4,50.0
5.12,108.9,3.03,33.6,75.1
9.15,123.0,4.03,31.3,98.3
7.05,98.6,4.22,39.9,50.0
10.92,130.5,3.75,24.3,50.0
7.76,131.4,2.83,28.4,50.0
5.95,99.2,3.53,22.6,50.0
5.93,134.6,2.76,23.6,50.0
10.27,106.9,4.71,34.3,100.0
6.49,98.4,4.3,20.1,50.0
10.25,95.2,3.48,37.8,50.0
6.04,111.3,4.9,32.7,100.0
6.91,120.2,3.64,28.8,98.0
7.99,108.3,2.99,26.6,87.0
11.57,128.5,2.29,22.5,50.0
11.49,123.7,3.63,38.4,100.0
6.05,109.0,4.58,34.2,92.8
7.19,124.4,4.6,26.7,72.5
5.62,132.6,3.81,21.4,50.0
8.32,98.7,3.18,26.5,50.0
7.95,107.2,3.95,23.7,89.9
11.26,113.5,4.29,35.7,100.0
11.48,114.9,3.23,34.4,100.0
7.38,116.7,3.43,30.0,100.0
8.19,107.0,4.04,37.7,88.4
11.22,121.7,4.63,23.6,100.0
10.55,120.8,4.37,29.0,100.0
4.53,118.1,2.07,34.2,77.8
6.9,99.6,2.37,21.4,50.0
7.66,114.1,4.56,27.5,100.0
6.22,109.2,4.5,31.4,91.6
6.0,114.6,3.17,27.3,97.9
4.78,131.9,3.75,29.6,50.0
9.33,114.2,4.72,32.2,100.0
6.47,95.6,4.73,27.4,50.0
4.89,112.6,4.35,22.1,89.9
6.23,127.8,2.63,22.8,50.0
10.51,126.2,4.19,30.5,78.5
10.89,115.5,2.3,23.5,100.0
8.12,105.0,4.68,37.8,79.0
7.62,113.6,2.45,36.7,100.0
11.83,117.5,3.99,27.0,100.0
6.0,135.0,3.83,36.6,50.0
6.12,120.8,4.33,30.7,88.1
6.69,122.8,3.65,23.2,75.3
5.8,114.7,2.18,32.3,91.4
7.35,109.2,4.12,33.6,100.0
11.33,127.5,3.15,21.7,58.0
9.12,114.8,2.96,26.3,100.0
7.59,134.8,4.98,20.1,50.0
11.51,113.3,3.77,26.3,100.0
4.86,97.7,4.13,26.7,50.0
6.08,122.3,3.58,32.6,77.6
8.74,96.9,4.31,24.0,50.0
9.12,105.0,4.26,20.6,77.4
4.8,109.1,3.97,26.3,79.4
7.52,124.6,4.99,36.5,77.4
9.37,114.8,3.38,28.0,100.0
9.74,96.1,4.12,28.3,50.0
9.29,119.7,4.39,29.4,100.0
6.9,111.5,3.13,35.0,100.0
5.2,131.9,3.37,29.6,50.0
7.7,115.0,4.91,21.8,100.0
5.47,123.4,2.1,24.1,53.3
11.61,103.8,3.01,23.8,75.4
8.06,125.4,3.46,30.2,63.4
6.88,123.8,2.0,20.6,53.6
10.25,131.2,4.7,25.7,50.0
8.23,96.4,2.86,32.1,50.0
6.83,112.9,2.77,27.1,100.0
10.59,122.2,4.46,34.2,100.0
11.0,98.8,2.83,27.8,50.0
9.55,111.4,3.97,39.6,100.0
4.85,132.7,4.46,39.3,50.0
8.75,112.4,4.38,36.0,100.0
10.22,134.4,4.35,39.1,50.0
5.52,97.3,2.27,24.1,50.0
6.22,123.7,2.24,35.0,58.8
11.12,118.2,2.92,26.4,100.0
4.65,115.0,2.11,34.5,84.9
10.15,133.8,3.5,27.5,50.0
8.05,100.2,3.18,25.8,50.0
7.85,130.8,3.67,39.2,50.0
4.55,122.6,2.9,24.2,53.0
10.65,105.4,3.46,35.2,93.5
7.2,131.1,3.0,33.5,50.0
8.56,112.2,2.59,26.1,100.0
9.58,127.6,3.95,29.2,53.9
9.77,110.6,4.02,22.9,100.0
11.67,129.0,4.49,38.4,60.8
8.49,120.5,4.62,39.4,100.0
7.5,100.6,4.11,34.6,50.0
11.65,121.0,4.06,37.0,100.0
9.32,102.7,2.17,21.7,50.0
6.74,111.5,2.33,27.7,92.9
5.45,101.8,4.44,26.6,50.0
10.82,95.9,2.7,31.3,50.0
7.22,103.5,3.07,23.7,50.0
9.45,116.5,2.44,31.3,100.0
8.03,114.3,2.59,33.1,100.0
5.99,115.1,4.33,22.6,100.0
9.01,104.9,2.79,22.6,71.0
4.96,122.4,3.35,20.7,62.4
7.6,123.2,2.46,35.2,77.0
8.6,109.3,4.03,26.6,100.0
7.77,130.2,4.18,24.5,50.0
10.12,120.8,3.09,35.6,100.0
10.71,123.5,4.35,22.9,100.0
10.28,106.1,2.72,28.5,90.9
4.79,95.0,4.08,34.9,50.0
5.96,129.6,4.19,31.5,50.0
8.52,127.9,4.91,31.1,50.0
11.51,99.9,2.7,23.1,50.0
10.76,110.0,2.28,23.6,100.0
10.82,121.5,2.79,31.7,100.0
6.77,121.1,2.37,20.5,77.1
7.72,129.4,2.51,37.4,50.0
8.03,100.6,3.0,27.0,50.0
5.68,112.2,3.24,28.3,94.1
4.73,98.9,4.71,25.2,50.0
11.6,110.6,2.59,37.5,100.0
6.31,95.6,4.92,32.9,50.0
6.3,130.9,4.43,29.0,50.0
5.13,116.1,4.64,31.7,100.0
11.46,129.0,4.79,27.6,53.5
8.85,97.4,4.26,29.3,50.0
9.5,104.1,4.37,27.2,75.0
11.34,105.4,3.31,28.2,92.1
7.09,110.5,3.53,26.3,97.8
9.16,127.1,4.8,21.6,58.2
4.79,110.5,3.13,20.7,75.6
5.9,103.2,2.13,23.5,50.0
10.73,97.6,4.29,25.0,50.0
10.25,98.2,3.72,37.8,50.0
7.13,125.4,4.44,32.2,64.3
7.33,112.8,2.23,39.2,100.0
8.5,124.0,3.86,26.8,83.7
4.5,122.3,2.74,28.0,58.6
6.31,100.4,4.71,34.4,50.0
6.06,100.7,2.33,31.6,50.0
6.38,125.2,4.53,30.6,56.0
10.54,123.9,2.27,31.5,94.4
6.6,110.1,2.08,31.7,87.9
5.94,98.1,2.71,35.3,50.0
8.28,95.5,3.0,33.4,50.0
10.99,106.5,3.88,39.1,100.0
6.31,95.4,2.4,39.0,50.0
5.09,104.2,3.31,28.4,50.0
7.17,111.8,2.61,20.7,94.6
10.11,99.9,4.57,20.2,50.0
8.63,99.2,2.13,22.5,50.0
10.63,130.9,3.07,21.5,50.0
11.7,118.4,3.89,27.5,100.0
10.44,132.4,4.74,21.1,50.0
9.03,108.8,4.6,32.5,100.0
8.2,122.1,4.69,23.8,94.3
4.8,103.2,2.19,30.3,50.0
11.88,119.7,4.52,22.1,100.0
7.38,100.2,4.34,36.6,50.0
5.64,95.1,4.71,35.6,50.0
9.5,132.3,2.93,27.7,50.0
6.63,117.2,4.74,38.2,100.0
8.89,132.1,3.21,23.7,50.0
8.9,108.4,3.9,36.3,100.0
7.84,108.1,3.27,30.9,92.8
10.77,111.0,3.28,26.6,100.0
6.49,123.2,3.64,21.7,68.4
7.86,117.6,3.07,23.4,100.0
8.53,132.0,4.38,37.3,50.0
9.48,96.0,3.9,32.1,50.0
10.38,123.3,4.07,24.7,100.0
7.46,108.2,2.69,29.9,82.8
9.35,102.2,4.91,22.2,51.3
5.63,115.4,3.98,22.0,96.3
11.49,115.2,2.59,38.2,100.0
7.37,100.5,4.25,29.2,50.0
9.97,103.1,2.52,27.2,54.1
4.65,111.3,2.19,39.0,78.4
6.04,111.4,3.58,28.0,95.8
8.15,107.7,3.66,26.7,86.8
11.09,100.9,2.57,25.5,50.0
8.45,95.2,3.05,31.3,50.0
11.47,133.8,4.84,31.2,50.0
8.13,132.7,2.86,20.3,50.0
8.18,114.3,2.47,33.1,100.0
5.4,134.8,4.98,35.8,50.0
10.52,121.9,2.91,32.3,100.0
6.35,97.8,4.04,37.4,50.0
11.25,99.7,2.69,25.5,50.0
11.33,131.6,3.65,23.8,50.0
11.57,120.2,3.16,33.9,100.0
8.4,128.7,4.88,23.8,50.0
9.58,130.9,3.3,21.8,50.0
10.34,112.9,3.75,21.9,100.0
5.48,96.9,4.83,35.4,50.0
9.01,102.5,4.97,20.6,51.8
4.76,97.7,2.3,25.8,50.0
8.23,102.5,4.5,22.6,50.0
5.66,111.4,3.15,35.1,91.5
5.87,99.7,3.78,30.1,50.0
7.24,101.7,3.13,24.1,50.0
7.74,112.8,3.2,35.0,100.0
9.17,108.6,2.48,35.0,100.0
5.06,113.7,3.72,30.5,93.9
8.28,112.2,3.64,25.5,100.0
5.87,120.8,2.57,31.7,80.9
8.8,132.5,3.63,38.7,50.0
9.28,99.3,4.92,21.0,50.0
8.68,99.0,4.14,25.3,50.0
10.04,129.1,3.44,25.7,50.0
7.02,115.3,4.75,32.6,100.0
10.24,125.7,3.73,33.0,81.9
7.75,103.6,2.41,24.1,50.0
8.13,128.2,3.64,24.3,50.0
9.36,132.0,2.54,38.6,50.0
4.64,120.4,4.3,35.1,84.1
9.4,99.2,4.9,38.7,50.0
9.14,130.8,3.08,36.6,50.0
6.82,126.7,3.3,28.0,50.0
5.14,125.0,3.26,22.4,50.0
5.18,96.5,2.86,32.6,50.0
11.42,127.0,4.38,27.0,77.4
9.67,100.5,3.85,28.5,50.0
5.45,103.9,2.19,28.5,50.0
7.18,118.1,4.52,38.7,100.0
8.94,105.6,2.56,21.4,68.7
10.77,121.5,4.94,23.9,100.0
4.83,119.3,3.13,32.2,82.9
6.27,99.3,3.85,37.7,50.0
11.17,121.2,2.23,38.4,100.0
4.57,132.0,3.03,31.2,50.0
6.01,101.4,4.41,20.7,50.0
11.69,118.9,3.43,27.3,100.0
9.1,108.7,4.71,38.4,100.0
6.46,113.4,3.73,30.0,100.0
5.0,106.5,4.79,34.5,63.2
4.71,109.2,4.95,25.4,78.2
6.34,96.2,3.36,20.5,50.0
11.11,134.3,3.7,31.6,50.0
7.62,120.0,4.5,36.7,100.0
9.9,115.0,2.66,39.8,100.0
11.39,110.3,4.58,36.9,100.0
7.56,116.6,3.78,31.1,100.0
5.93,110.2,4.18,32.2,93.8
8.38,109.4,2.24,36.5,100.0
11.31,113.6,4.3,20.4,100.0
10.53,106.0,2.93,39.0,97.9
4.99,102.2,4.42,30.6,50.0
9.69,117.3,3.53,39.0,100.0
8.79,128.7,2.82,35.3,50.0
11.31,101.1,4.86,23.0,53.1
5.42,96.3,4.3,23.3,50.0
8.51,104.9,4.96,27.1,79.8
11.1,134.2,3.09,25.3,50.0
7.58,128.2,3.95,28.8,50.0
8.11,118.8,3.83,32.1,100.0
5.03,132.2,4.06,28.7,50.0
6.59,112.8,2.11,21.1,93.2
6.93,134.3,2.88,39.5,50.0
11.59,106.9,4.73,28.5,100.0
6.62,104.6,3.27,37.0,57.9
7.96,120.5,4.88,21.5,100.0
9.53,110.1,2.64,36.2,100.0
5.72,120.1,4.99,23.5,93.7
8.15,107.2,4.09,33.6,90.9
10.04,119.7,4.33,33.2,100.0
11.0,106.0,3.19,38.2,100.0
9.2,97.0,4.72,26.4,50.0
9.52,131.5,3.64,22.2,50.0
5.45,130.3,4.04,37.3,50.0
11.59,133.8,2.28,26.6,50.0
5.49,123.7,3.9,24.7,57.9
10.31,122.3,4.64,29.7,100.0
6.49,117.4,2.53,22.9,92.0
11.5,100.0,4.21,25.9,50.0
9.9,102.6,2.08,27.7,50.0
10.15,106.6,4.78,25.5,100.0
6.14,130.6,4.95,29.0,50.0
7.82,101.9,3.06,27.7,50.0
9.13,131.9,2.32,35.5,50.0
10.27,115.9,3.98,38.4,100.0
5.28,123.6,2.09,22.0,50.0
11.72,99.4,3.45,36.5,50.0
11.18,105.8,2.82,38.6,97.7
6.53,133.3,3.42,33.7,50.0
10.67,105.6,2.05,39.9,88.4
8.39,106.9,2.15,26.7,78.6
7.96,102.9,2.05,36.6,50.0
6.86,100.2,3.86,33.5,50.0
8.86,104.3,3.68,26.5,65.8
9.97,120.7,2.7,34.1,100.0
7.58,113.2,3.94,30.2,100.0
9.22,117.2,4.65,23.8,100.0
9.74,99.9,2.83,23.5,50.0
9.83,127.1,4.5,34.3,68.5
4.89,126.4,3.99,34.2,50.0
10.95,95.9,2.1,30.6,50.0
7.94,110.3,3.13,30.0,99.8
6.47,97.8,3.52,23.6,50.0
6.31,126.7,4.2,28.6,50.0
8.12,124.5,2.86,37.4,71.4
11.15,131.1,4.95,37.1,50.0
7.34,104.5,4.05,33.2,59.7
10.12,113.3,3.12,39.9,100.0
5.23,102.4,2.29,37.9,50.0
8.07,109.8,2.54,22.9,94.5
11.94,115.9,3.46,28.0,100.0
10.28,97.1,3.48,22.6,50.0
6.08,123.6,4.3,29.3,68.8
8.26,116.7,4.18,35.5,100.0
6.25,128.2,2.6,23.1,50.0
7.57,105.9,3.78,37.6,75.7
10.35,131.1,2.06,31.4,50.0
10.28,134.9,3.2,35.0,50.0
6.21,131.8,4.29,20.9,50.0
11.42,126.1,3.2,21.9,78.5
8.94,127.5,4.51,32.4,55.3
7.35,117.9,4.93,36.8,100.0
