Pressure,Temperature,Catalyst,Time,Yield
7.16,95.4,3.36,24.4,50.0
4.89,132.5,3.58,37.3,50.0
4.74,120.1,4.55,25.2,82.6
7.68,107.9,4.79,39.4,98.8
5.13,104.9,4.79,31.9,50.0
9.05,95.4,2.02,20.1,50.0
11.11,104.4,4.77,20.7,91.6
11.12,100.5,2.16,22.9,50.0
9.44,119.5,2.8,23.8,100.0
6.08,101.7,3.54,35.4,50.0
10.97,116.1,3.44,24.5,100.0
11.15,118.6,3.81,39.4,100.0
5.97,106.9,3.44,32.7,67.4
10.03,96.4,4.8,33.9,50.0
6.65,96.5,2.72,24.4,50.0
10.52,96.1,2.82,37.9,50.0
11.98,124.6,4.76,33.4,100.0
4.73,107.7,2.23,37.3,63.0
11.23,126.9,3.83,39.1,77.9
9.17,112.3,4.05,22.5,100.0
11.8,113.1,3.52,21.9,100.0
7.99,115.5,4.08,36.1,100.0
10.86,123.5,2.52,37.3,97.5
4.97,105.9,4.56,31.7,58.8
7.01,99.9,2.42,27.3,50.0
5.0,117.2,3.2,33.1,93.7
11.82,108.1,2.23,26.1,100.0
10.63,112.7,3.64,24.8,100.0
10.89,120.9,4.01,29.8,100.0
11.53,114.8,4.82,24.3,100.0
5.14,119.8,4.22,29.7,87.7
7.39,116.8,3.62,39.1,100.0
5.03,124.6,4.8,36.8,56.7
6.08,123.2,3.44,38.8,72.0
6.22,116.4,3.68,36.1,100.0
8.02,122.2,3.79,27.1,91.8
6.51,129.9,3.23,36.2,50.0
5.26,112.3,4.52,38.5,100.0
5.76,111.5,2.56,38.9,94.1
5.6,125.6,3.66,33.7,50.0
11.8,118.3,4.17,24.2,100.0
10.19,97.8,4.71,20.8,50.0
11.76,130.7,4.65,22.9,50.0
7.8,96.2,3.53,39.3,50.0
6.59,124.9,3.93,29.2,60.8
10.49,125.4,3.18,37.1,83.8
6.95,133.1,3.4,29.3,50.0
6.75,97.2,4.72,33.2,50.0
6.24,118.9,4.79,20.5,94.6
5.47,112.1,4.69,25.0,99.5
6.42,108.2,2.42,28.7,71.9
7.16,98.6,4.55,32.6,50.0
9.55,117.5,4.85,23.4,100.0
4.97,114.2,3.08,35.3,92.7
6.08,99.2,3.56,27.3,50.0
10.57,119.5,4.34,36.3,100.0
5.6,124.5,3.69,22.0,50.0
7.07,125.7,4.98,33.6,64.3
10.98,131.2,3.37,25.9,50.0
5.66,111.4,4.14,35.9,100.0
5.12,133.1,4.38,28.0,50.0
8.13,129.6,3.48,33.3,50.0
6.77,106.9,4.57,38.7,82.0
8.73,101.4,3.64,20.4,50.0
10.53,112.4,3.23,20.2,100.0
5.53,111.1,2.32,35.4,84.8
8.86,118.0,3.18,32.9,100.0
8.29,118.3,4.2,25.9,100.0
5.58,125.0,4.76,29.9,54.9
9.18,115.4,2.76,20.8,100.0
6.55,99.2,3.07,23.8,50.0
8.16,129.3,2.46,28.5,50.0
5.12,107.4,4.07,36.7,73.3
7.95,133.9,4.88,29.6,50.0
6.8,99.7,3.92,31.7,50.0
10.67,133.3,3.85,37.5,50.0
4.93,98.6,3.66,26.2,50.0
7.64,104.2,2.27,34.0,51.5
7.94,96.9,4.19,37.2,50.0
9.94,123.2,3.81,24.1,99.1
8.81,129.0,3.98,27.1,50.0
9.5,112.4,4.7,39.6,100.0
10.33,132.1,4.35,39.7,50.0
10.97,118.6,4.34,24.5,100.0
6.85,120.2,4.78,21.3,96.8
8.54,128.8,4.97,25.4,50.0
10.8,106.9,3.74,28.0,100.0
11.92,109.2,2.33,28.8,100.0
11.17,131.2,3.38,32.4,50.0
7.29,131.0,4.36,38.0,50.0
5.96,134.1,2.08,26.6,50.0
8.17,131.1,2.17,37.0,50.0
10.06,100.1,2.2,21.9,50.0
8.19,127.9,4.19,20.8,50.0
8.12,111.4,3.5,30.1,100.0
10.79,134.6,3.11,21.2,50.0
7.21,113.9,2.32,27.8,100.0
10.95,117.2,4.2,37.9,100.0
7.55,116.2,2.96,24.8,100.0
6.96,107.9,2.8,34.1,87.1
7.9,98.0,3.96,26.0,50.0
10.22,130.8,3.68,20.9,50.0
5.45,127.1,3.09,31.1,50.0
5.97,100.6,3.92,36.7,50.0
11.64,126.1,2.81,28.2,80.3
5.82,120.0,4.38,32.3,92.3
8.76,111.4,2.69,38.0,100.0
8.84,105.2,2.48,35.8,71.4
8.17,129.4,4.35,23.9,50.0
9.34,123.0,4.12,34.7,100.0
6.22,116.9,2.55,30.0,94.5
8.64,119.4,2.35,34.9,100.0
7.29,98.6,4.52,29.9,50.0
9.46,114.0,4.33,22.6,100.0
5.56,102.7,2.98,31.4,50.0
8.78,103.3,3.97,29.8,57.4
5.89,121.5,2.37,30.4,68.8
6.59,131.5,3.52,37.6,50.0
6.14,111.2,2.06,37.9,88.6
5.87,103.3,3.17,29.1,50.0
10.69,120.9,2.22,29.1,100.0
6.64,129.8,3.43,30.3,50.0
11.45,124.9,3.27,30.4,95.8
11.77,129.8,3.33,39.0,50.0
8.78,116.5,2.14,33.0,100.0
5.57,125.1,3.08,25.5,50.0
7.31,100.6,4.27,30.6,50.0
10.48,108.9,3.11,32.5,100.0
7.26,110.6,4.15,32.8,100.0
5.15,115.5,3.11,31.7,91.9
8.68,132.2,3.27,23.6,50.0
10.84,130.0,3.69,20.7,50.0
10.47,100.4,4.85,26.8,50.0
5.81,101.9,2.33,28.6,50.0
9.55,109.3,2.1,21.2,100.0
6.15,106.6,3.82,36.3,76.7
6.14,119.6,4.85,26.9,98.3
11.06,131.1,4.97,38.3,50.0
6.37,133.5,3.45,23.1,50.0
6.47,121.1,3.4,21.1,82.3
4.5,128.5,3.93,29.6,50.0
11.03,116.0,3.67,23.8,100.0
10.44,103.3,3.9,38.7,75.2
9.2,116.0,4.62,20.2,100.0
10.13,117.2,4.24,28.3,100.0
5.64,124.7,3.49,38.5,54.5
7.94,103.8,3.39,27.7,50.8
7.13,109.7,3.92,21.9,96.0
5.2,109.6,3.37,26.1,76.3
8.15,133.4,3.37,30.0,50.0
11.41,112.8,2.05,23.7,100.0
4.8,125.2,2.52,29.3,50.0
6.69,125.0,3.47,36.7,59.5
6.06,105.6,4.47,37.5,70.0
6.29,117.9,2.84,21.0,92.5
11.31,130.8,3.57,23.2,50.0
8.01,114.0,3.03,25.5,100.0
8.0,132.8,2.31,31.9,50.0
10.2,103.6,4.87,27.2,74.0
5.66,98.0,4.56,36.9,50.0
8.15,130.7,2.24,34.3,50.0
7.72,128.9,4.16,22.0,50.0
8.98,134.7,3.04,32.5,50.0
12.0,122.2,4.98,22.3,100.0
10.27,132.5,2.91,25.1,50.0
7.48,128.1,2.72,23.6,50.0
10.71,128.8,3.7,23.5,50.0
5.78,117.8,4.51,32.3,99.5
4.73,110.3,2.58,31.3,79.4
6.03,132.4,4.13,23.5,50.0
7.05,112.3,2.18,39.8,100.0
8.33,116.6,4.76,28.4,100.0
9.11,112.8,2.24,21.9,100.0
11.33,117.6,4.74,22.4,100.0
8.32,113.8,3.47,31.7,100.0
8.26,96.9,3.34,39.6,50.0
4.88,130.3,4.92,31.4,50.0
4.76,112.8,4.97,39.0,100.0
8.63,118.6,3.95,28.9,100.0
7.79,100.6,2.38,28.7,50.0
10.79,95.1,3.52,30.0,50.0
5.71,104.8,3.59,33.9,50.0
4.69,123.2,3.54,27.4,56.8
7.87,99.0,3.71,37.3,50.0
6.28,131.4,2.06,20.6,50.0
4.87,103.6,4.13,28.8,50.0
9.93,103.2,4.14,30.2,66.7
5.34,102.3,2.35,32.1,50.0
9.06,95.6,3.71,25.5,50.0
6.61,125.9,3.71,28.5,50.3
5.8,130.0,4.05,29.7,50.0
7.35,119.6,2.26,33.7,95.4
10.51,102.5,3.88,35.5,66.2
7.44,106.4,2.84,34.8,71.2
10.13,114.0,3.52,26.8,100.0
5.44,133.2,4.32,40.0,50.0
10.3,104.9,4.12,37.0,88.9
6.28,124.3,2.36,25.2,52.4
9.58,112.6,3.77,23.9,100.0
8.74,106.9,4.91,26.3,96.9
11.47,113.2,2.47,29.0,100.0
7.4,97.8,4.56,37.0,50.0
5.0,126.9,4.11,35.6,50.0
4.64,104.7,4.32,37.0,50.0
10.7,124.0,2.85,25.4,91.0
8.44,97.7,2.86,31.9,50.0
10.31,133.2,4.72,25.7,50.0
6.26,102.7,3.08,22.2,50.0
7.09,130.3,2.19,33.7,50.0
4.73,127.4,3.8,22.9,50.0
11.71,133.7,2.37,33.4,50.0
9.51,114.1,4.39,33.0,100.0
11.5,124.1,3.93,36.2,100.0
6.49,109.8,4.62,22.8,94.7
9.09,102.4,4.35,35.7,57.3
9.59,112.7,2.34,40.0,100.0
6.88,101.6,3.14,37.0,50.0
10.86,134.3,4.32,35.0,50.0
11.6,98.8,3.25,33.2,50.0
11.14,118.6,4.92,28.4,100.0
10.04,120.1,4.21,34.6,100.0
6.58,116.5,2.05,34.5,99.7
6.61,121.5,4.64,32.6,96.6
11.73,99.6,2.3,35.9,50.0
4.58,117.2,2.42,29.0,78.6
9.87,106.5,4.2,22.4,96.1
9.8,132.6,4.59,31.2,50.0
9.17,125.5,3.61,25.3,71.7
11.93,133.9,2.87,27.7,50.0
6.84,96.5,3.05,20.3,50.0
7.05,106.4,3.03,27.7,73.6
5.09,102.8,2.98,36.2,50.0
7.82,95.4,2.73,30.9,50.0
6.46,104.7,3.83,20.2,52.9
7.08,122.2,4.7,29.4,88.6
10.76,104.2,2.92,25.8,78.4
11.52,115.4,2.56,29.6,100.0
5.89,130.5,4.52,28.1,50.0
7.29,122.8,4.23,38.6,92.5
11.46,110.8,4.79,20.8,100.0
4.96,109.9,2.5,33.7,77.0
5.19,113.2,2.43,37.0,90.1
5.72,102.1,3.62,39.2,50.0
8.96,120.4,3.84,23.6,100.0
5.63,109.6,3.44,30.6,83.4
11.76,129.1,3.8,20.9,50.0
7.85,125.3,2.54,30.0,54.6
8.26,119.4,3.44,22.5,100.0
6.35,109.6,3.97,36.8,96.9
8.03,103.4,3.3,22.3,50.0
9.46,126.0,4.04,30.3,70.6
10.13,114.5,3.35,30.4,100.0
10.15,104.0,3.0,39.4,74.4
8.83,102.8,2.91,33.1,50.0
11.28,101.6,3.23,25.8,52.0
10.63,126.1,2.07,24.8,67.0
10.18,104.2,4.01,22.6,74.5
4.92,116.1,4.54,35.1,98.7
4.55,113.1,3.06,33.8,88.0
6.09,118.2,2.14,32.2,91.0
9.48,130.1,4.96,20.8,50.0
7.58,129.7,2.79,35.3,50.0
7.52,113.0,2.38,32.8,100.0
11.13,95.6,3.11,39.3,50.0
11.22,112.1,4.22,31.7,100.0
11.32,119.2,2.88,26.1,100.0
6.85,117.3,3.72,27.6,100.0
9.68,121.1,3.25,23.5,100.0
6.54,101.2,2.35,34.5,50.0
5.93,120.9,2.99,34.2,80.4
5.88,102.3,4.17,24.0,50.0
7.07,125.0,3.84,23.2,56.0
7.72,108.6,2.36,21.5,83.1
10.73,123.4,2.49,38.2,100.0
5.4,96.9,3.92,24.7,50.0
10.01,111.3,4.44,26.9,100.0
8.49,123.2,3.05,25.6,82.5
6.66,104.1,3.79,28.3,50.0
8.2,126.8,2.51,34.3,50.0
6.75,120.2,2.93,37.4,90.3
8.97,118.5,2.06,23.7,100.0
7.75,109.1,4.3,33.7,100.0
5.73,114.3,3.2,27.1,91.8
5.37,118.9,4.45,39.6,100.0
8.6,113.9,4.13,26.0,100.0
11.27,122.9,4.49,20.1,100.0
7.08,112.3,2.86,30.3,100.0
10.0,103.1,2.56,23.0,51.9
9.44,103.6,4.92,20.9,62.6
11.49,95.2,4.15,34.0,50.0
10.66,107.0,4.5,34.6,100.0
8.75,125.0,2.04,29.2,63.2
9.43,126.8,3.06,33.5,54.1
11.24,103.1,4.23,30.8,73.8
7.5,133.4,2.23,32.6,50.0
6.95,115.1,3.7,31.9,100.0
4.58,131.7,3.29,33.3,50.0
10.7,123.3,2.05,24.0,91.1
10.51,123.9,2.71,25.4,93.9
5.28,98.4,2.85,28.8,50.0
8.83,103.8,2.34,28.9,54.8
7.98,95.4,3.89,35.5,50.0
5.39,123.6,2.73,27.3,50.0
11.85,108.8,2.83,23.3,100.0
6.11,126.5,4.69,25.0,50.0
5.0,108.6,3.4,24.3,70.7
8.96,127.8,3.18,34.6,50.0
10.04,100.2,4.17,29.4,50.0
4.74,101.9,4.73,34.2,50.0
9.44,108.6,2.08,28.3,100.0
8.49,111.3,3.34,37.8,100.0
5.27,108.9,3.83,39.7,80.7
5.79,125.5,2.96,33.4,50.0
8.76,98.9,4.32,37.3,50.0
6.72,109.0,4.91,30.2,99.8
11.54,128.5,4.83,38.7,64.7
10.64,97.7,2.8,36.6,50.0
11.88,132.7,2.68,39.8,50.0
6.45,134.5,4.87,32.5,50.0
11.77,98.5,3.38,35.6,50.0
7.73,106.7,2.62,30.9,75.9
7.11,109.9,4.12,25.2,100.0
4.88,126.1,2.85,27.1,50.0
4.9,118.8,2.8,37.9,81.2
9.69,120.8,4.64,21.1,100.0
7.93,125.3,2.49,31.8,57.0
6.2,99.7,2.19,27.4,50.0
9.1,128.3,2.81,27.7,50.0
6.4,123.2,3.82,37.7,75.7
8.83,118.1,2.37,37.1,100.0
7.19,130.6,3.41,32.0,50.0
10.68,123.0,3.88,25.5,100.0
10.66,103.1,4.55,29.5,73.8
8.08,112.2,2.69,28.2,100.0
7.13,114.8,4.45,27.1,100.0
7.22,97.2,2.7,22.1,50.0
10.54,133.2,4.03,30.9,50.0
6.96,100.1,3.29,26.0,50.0
6.07,122.9,2.34,33.2,69.0
5.14,115.2,4.14,26.4,95.4
8.0,96.0,2.65,28.6,50.0
8.12,132.0,2.53,21.0,50.0
10.81,129.1,3.07,39.9,50.0
6.16,116.0,3.96,30.2,100.0
7.36,104.2,2.7,20.5,50.0
10.56,99.9,2.55,30.8,50.0
10.68,109.5,2.03,37.4,100.0
7.38,105.2,3.41,35.5,66.4
7.94,115.3,3.29,34.0,100.0
6.77,133.7,2.7,22.8,50.0
11.49,118.0,2.16,33.2,100.0
5.39,130.6,3.29,35.3,50.0
11.5,121.0,4.36,31.4,100.0
9.63,114.0,4.15,37.9,100.0
8.49,129.2,4.58,25.5,50.0
4.74,113.9,2.03,24.8,74.9
8.07,129.7,4.9,37.4,50.0
7.56,106.7,3.02,32.5,74.0
5.71,100.2,4.97,20.0,50.0
9.42,129.2,2.76,27.1,50.0
11.78,118.5,3.41,37.2,100.0
8.72,130.6,3.06,20.5,50.0
9.86,132.5,3.07,20.1,50.0
5.01,97.1,4.53,25.6,50.0
7.63,115.0,4.24,38.3,100.0
5.37,110.0,4.98,38.0,96.1
9.1,120.0,3.84,30.4,100.0
11.54,126.7,3.39,31.1,77.8
9.46,106.2,2.27,26.6,81.5
5.08,117.3,4.99,24.9,98.0
7.16,123.3,3.65,36.3,75.9
8.63,100.4,4.1,22.1,50.0
7.52,127.6,3.22,29.7,50.0
10.75,119.2,3.64,32.7,100.0
10.61,133.0,4.83,22.1,50.0
9.09,108.6,2.5,30.4,100.0
7.3,99.3,2.88,31.6,50.0
6.42,115.3,2.46,34.8,96.9
5.29,98.4,4.38,24.7,50.0
7.16,133.8,2.19,25.9,50.0
7.6,96.5,2.24,31.4,50.0
9.57,125.1,2.9,39.7,78.4
9.44,116.0,3.54,24.3,100.0
5.03,109.7,3.22,39.7,79.3
7.46,97.6,2.13,34.3,50.0
5.86,119.9,4.87,36.5,96.8
5.68,118.4,4.86,21.8,99.2
10.7,106.2,2.84,26.0,97.4
4.81,131.4,4.19,21.2,50.0
7.64,107.2,3.74,27.4,85.8
5.76,113.0,2.71,39.6,99.9
11.09,116.8,2.79,22.1,100.0
8.68,99.0,3.47,31.2,50.0
6.24,132.3,3.26,20.1,50.0
8.27,110.0,2.87,34.3,100.0
9.99,98.2,4.42,23.9,50.0
11.69,110.5,3.44,22.6,100.0
6.15,119.0,3.96,26.7,95.3
11.15,115.5,2.57,35.4,100.0
11.51,122.8,3.6,22.1,100.0
11.37,97.2,2.95,24.6,50.0
9.27,106.4,3.58,20.2,88.6
9.22,127.8,4.34,39.4,51.8
7.52,98.2,4.31,31.8,50.0
10.14,129.2,3.06,34.4,50.0
8.48,98.7,4.08,33.0,50.0
9.58,128.4,4.82,22.9,50.0
7.71,109.4,3.88,31.9,100.0
9.99,119.5,2.45,22.6,100.0
10.68,101.1,4.04,28.0,50.0
5.6,97.6,2.31,31.4,50.0
10.75,103.6,4.62,31.2,79.4
8.55,100.1,3.55,22.4,50.0
10.83,107.5,3.16,20.7,100.0
7.73,115.6,2.17,36.0,100.0
7.34,118.6,3.14,34.5,100.0
11.36,126.6,4.71,21.6,82.3
6.38,121.2,2.06,22.5,73.7
10.83,119.4,3.42,37.9,100.0
8.13,111.5,4.79,35.4,100.0
8.36,114.0,3.18,39.9,100.0
6.81,111.6,3.28,25.1,100.0
8.8,128.7,3.74,29.8,50.0
6.94,104.2,3.39,24.7,50.0
4.79,95.2,2.51,32.5,50.0
6.54,121.1,2.06,22.3,75.7
4.55,103.1,3.83,22.5,50.0
11.84,130.6,4.76,21.4,50.0
11.74,129.4,2.32,33.9,50.0
7.46,98.1,2.63,29.9,50.0
9.96,99.3,3.11,32.4,50.0
7.09,114.8,4.43,37.6,100.0
9.53,119.4,2.81,34.8,100.0
10.54,106.0,4.65,29.2,100.0
11.6,123.7,2.16,39.7,100.0
7.5,118.8,4.82,29.1,100.0
10.37,108.0,3.68,22.2,100.0
6.49,96.0,3.98,39.9,50.0
11.93,125.0,3.1,20.5,95.9
4.69,103.6,4.35,31.0,50.0
9.03,128.4,2.5,26.2,50.0
9.45,111.8,2.15,30.1,100.0
9.66,118.1,3.19,31.2,100.0
5.4,129.9,4.56,24.8,50.0
11.54,129.5,4.26,31.1,50.0
5.86,109.9,3.55,35.1,88.4
9.17,103.4,3.72,25.3,56.5
6.17,126.0,2.39,27.7,50.0
6.8,112.3,4.52,25.4,100.0
8.6,102.7,4.36,36.4,55.6
7.63,131.2,3.97,34.5,50.0
5.7,102.9,3.4,37.4,50.0
5.78,96.0,4.89,23.4,50.0
7.64,95.8,4.64,21.5,50.0
10.18,119.9,3.93,22.4,100.0
11.23,121.5,3.12,23.2,100.0
5.13,107.4,3.85,30.7,68.9
7.45,107.8,3.73,39.4,91.9
5.25,108.6,3.18,27.1,69.6
4.62,122.2,2.92,39.2,68.2
9.46,97.3,3.22,20.8,50.0
9.02,132.2,3.72,38.5,50.0
5.72,103.9,3.28,23.6,50.0
6.25,135.0,2.79,38.2,50.0
4.68,101.9,4.28,21.1,50.0
10.76,125.9,3.59,39.0,84.4
11.81,103.9,2.2,24.0,76.1
5.52,98.2,3.1,26.1,50.0
6.24,130.0,4.65,29.8,50.0
11.01,129.4,4.27,27.6,50.0
11.45,111.1,2.97,33.4,100.0
7.65,123.1,4.81,39.5,94.1
4.88,117.3,2.23,32.1,84.1
4.8,129.1,4.88,34.4,50.0
8.8,107.6,2.74,21.8,90.8
7.45,115.9,2.03,32.6,100.0
4.71,114.4,3.3,29.1,91.6
8.87,109.2,3.08,37.7,100.0
4.58,130.7,3.62,27.8,50.0
10.41,101.6,4.39,33.6,56.5
6.8,101.0,4.53,24.6,50.0
4.8,118.1,3.2,25.2,84.8
8.91,121.3,3.29,27.5,100.0
7.48,102.8,2.44,26.1,50.0
11.8,110.6,2.14,25.1,100.0
8.58,132.9,3.92,21.0,50.0
6.56,104.9,2.19,36.7,51.2
9.82,121.7,4.2,21.3,100.0
6.54,124.6,3.62,37.7,60.6
11.28,112.9,2.6,22.5,100.0
7.31,132.5,3.62,21.3,50.0
8.62,124.5,2.55,31.3,72.8
4.88,113.3,3.32,30.0,89.9
7.7,117.8,4.4,29.8,100.0
10.74,122.7,3.39,31.5,100.0
10.54,118.7,2.45,25.7,100.0
6.18,130.1,4.17,33.3,50.0
6.2,109.3,2.56,30.0,80.4
10.63,107.0,4.22,26.7,100.0
11.48,103.6,3.44,36.5,83.0
5.22,96.5,3.36,34.6,50.0
7.88,96.7,4.55,27.9,50.0
7.03,129.8,4.13,37.0,50.0
11.03,122.1,2.1,38.4,100.0
5.13,121.4,2.89,30.7,68.9
6.08,119.6,4.61,24.3,93.9
10.14,129.0,2.05,38.3,50.0
4.88,114.2,3.64,23.8,90.3
8.19,129.8,4.18,21.0,50.0
7.82,109.4,3.87,26.5,99.9
7.01,132.1,4.28,34.5,50.0
7.46,122.9,4.18,38.5,87.3
8.47,105.3,4.08,32.7,76.2
5.71,117.6,4.46,39.0,100.0
8.79,116.3,3.94,21.8,100.0
10.54,100.5,3.21,21.2,50.0
10.2,118.6,3.42,32.1,100.0
5.65,107.6,4.15,39.3,78.6
5.62,97.1,4.63,30.1,50.0
6.51,132.9,2.82,21.0,50.0
7.21,120.7,3.03,24.4,91.8
7.56,130.1,4.79,24.9,50.0
9.6,122.0,3.74,26.8,100.0
4.93,109.3,2.54,20.9,65.9
4.76,115.5,3.99,38.1,98.6
7.44,122.0,4.97,30.3,97.2
9.73,133.4,4.47,33.4,50.0
5.95,105.1,4.24,21.3,51.4
9.31,130.0,2.62,21.1,50.0
6.45,132.0,4.63,31.7,50.0
11.15,121.8,3.58,37.7,100.0
11.22,132.3,4.67,30.6,50.0
6.73,110.9,2.99,37.6,96.5
6.22,133.1,2.19,36.2,50.0
7.58,123.1,3.43,21.5,76.2
6.3,96.7,2.81,24.0,50.0
9.54,131.3,4.15,33.2,50.0
10.7,114.4,4.87,28.9,100.0
9.55,113.4,4.07,25.8,100.0
10.68,117.7,4.66,28.4,100.0
7.48,101.0,3.36,28.9,50.0
5.67,113.8,4.31,38.2,100.0
10.03,128.2,4.53,22.1,50.0
7.2,95.6,4.13,25.6,50.0
9.53,105.9,3.52,30.8,89.3
6.53,95.1,3.88,34.0,50.0
5.11,111.6,4.1,32.6,95.1
11.94,124.1,2.76,38.8,100.0
5.67,127.0,4.43,35.9,50.0
11.91,132.8,4.85,31.1,50.0
11.83,119.3,3.4,24.3,100.0
10.45,105.2,4.1,29.0,89.0
9.45,132.0,4.21,33.9,50.0
8.83,126.0,3.99,36.8,68.5
11.0,118.0,3.64,39.2,100.0
6.67,122.8,4.64,32.1,85.3
8.01,132.0,3.35,30.5,50.0
9.15,123.5,2.18,20.4,80.7
7.58,109.7,4.53,21.4,100.0
7.71,123.5,4.02,23.1,80.9
6.98,96.6,4.55,21.1,50.0
8.73,110.5,2.42,28.0,100.0
10.88,111.3,2.09,26.7,100.0
6.01,101.7,4.8,32.7,50.0
11.51,95.9,2.44,30.7,50.0
9.67,100.3,4.43,31.9,50.0
10.67,121.2,4.47,29.4,100.0
8.67,127.1,4.13,25.6,50.5
10.35,134.5,2.39,39.1,50.0
4.62,108.9,4.0,21.7,66.9
10.64,119.0,4.67,38.8,100.0
4.8,132.5,3.28,26.2,50.0
11.17,101.7,3.24,30.3,50.6
11.94,123.7,3.33,22.2,100.0
6.71,125.2,2.25,21.4,50.0
6.08,98.6,4.68,28.6,50.0
10.24,129.4,4.61,34.8,50.0
6.4,127.5,4.99,25.4,50.0
10.99,96.3,3.76,31.2,50.0
5.27,98.6,4.25,25.6,50.0
5.44,97.0,2.61,27.8,50.0
11.84,108.4,4.0,38.1,100.0
9.55,115.4,3.95,37.1,100.0
10.85,116.3,4.7,30.3,100.0
6.93,105.7,4.49,24.8,67.1
9.57,131.5,4.82,23.9,50.0
8.96,109.7,4.61,39.1,100.0
9.02,96.8,4.61,24.1,50.0
9.62,107.0,2.19,36.2,93.2
8.82,116.2,4.54,27.4,100.0
7.72,111.3,3.82,39.7,100.0
6.57,106.0,3.14,27.4,60.1
10.26,100.3,2.17,27.0,50.0
6.2,127.8,4.03,32.7,50.0
9.69,134.8,2.98,39.2,50.0
6.25,108.2,3.4,39.5,85.0
9.19,110.3,4.05,34.1,100.0
10.1,119.7,4.74,35.1,100.0
6.14,123.7,4.48,31.3,71.3
4.95,110.7,3.35,35.1,80.8
5.48,131.2,3.16,37.2,50.0
9.04,117.4,2.72,29.7,100.0
10.87,113.0,3.12,32.4,100.0
4.84,120.9,2.33,30.7,66.0
10.01,133.1,4.91,31.2,50.0
7.06,126.8,3.72,37.8,50.0
8.09,96.6,2.38,27.1,50.0
11.47,108.3,3.06,24.2,100.0
6.99,113.8,3.64,29.1,100.0
7.99,107.6,3.6,24.2,87.9
4.6,123.0,2.11,30.0,50.0
5.11,128.1,4.85,38.1,50.0
6.44,124.3,2.83,32.3,56.4
4.71,134.6,2.05,37.1,50.0
9.24,105.9,2.23,23.3,75.7
7.7,130.0,3.74,38.0,50.0
8.61,125.7,2.41,32.0,59.6
5.81,109.5,2.13,20.6,71.8
6.72,124.4,3.14,32.7,62.1
9.48,99.2,3.87,39.0,50.0
11.74,126.6,2.34,21.6,69.9
4.88,116.3,2.94,31.6,86.7
11.18,106.7,3.25,38.3,100.0
8.83,121.2,2.48,20.2,96.8
8.73,120.7,3.52,32.6,100.0
8.25,103.4,2.26,29.5,50.0
5.02,96.2,2.14,26.9,50.0
5.17,112.3,3.56,32.6,89.4
9.01,117.8,2.74,21.1,100.0
7.06,130.1,2.29,35.1,50.0
11.38,132.1,3.27,20.1,50.0
7.55,116.2,4.75,26.1,100.0
5.57,125.2,4.17,30.1,50.0
9.86,112.6,4.45,27.5,100.0
6.7,124.8,4.62,26.1,64.3
8.44,103.2,4.92,36.6,65.7
9.73,109.8,4.29,38.7,100.0
11.25,120.4,3.83,37.5,100.0
10.44,95.7,3.1,30.4,50.0
9.57,123.9,2.54,37.7,83.8
9.6,128.4,4.06,38.4,50.0
11.59,111.0,4.98,28.2,100.0
6.72,112.9,3.4,25.7,100.0
4.51,129.1,4.17,22.0,50.0
6.54,126.0,3.49,29.6,50.0
6.13,106.5,3.3,38.9,69.7
9.46,108.0,3.23,31.2,100.0
9.25,122.2,3.51,33.4,99.1
8.95,117.5,3.1,22.3,100.0
4.62,101.5,4.25,22.9,50.0
9.97,107.4,4.62,29.3,100.0
6.93,131.0,4.65,39.0,50.0
9.49,122.5,2.68,27.2,97.5
8.67,134.4,4.69,37.5,50.0
7.07,125.7,3.02,22.4,50.0
5.51,132.7,2.93,32.3,50.0
5.21,103.6,4.18,32.0,50.0
10.74,125.9,2.91,37.2,81.7
11.39,95.8,2.16,20.1,50.0
9.37,121.8,3.12,23.8,99.9
5.28,113.8,4.16,24.4,94.9
7.52,108.9,2.98,39.0,96.0
9.97,129.5,3.89,23.1,50.0
10.35,129.2,3.98,20.7,50.0
5.39,95.9,4.2,30.7,50.0
4.5,119.4,4.69,30.6,84.3
9.84,109.7,3.3,36.9,100.0
7.17,111.6,2.5,39.0,100.0
6.41,128.3,2.96,30.8,50.0
4.6,107.4,3.3,38.6,60.3
8.55,132.7,4.14,34.5,50.0
10.88,102.2,2.04,25.3,50.0
11.68,121.5,2.95,38.6,100.0
8.74,121.9,4.34,33.3,100.0
8.36,105.1,4.01,28.3,74.2
5.14,108.0,4.2,33.6,75.4
8.62,128.4,4.44,28.0,50.0
7.35,125.5,4.35,22.3,59.5
9.05,108.2,4.05,34.4,100.0
7.42,116.4,3.32,36.5,100.0
6.3,97.5,4.95,34.6,50.0
5.21,103.3,3.71,24.6,50.0
6.86,114.4,2.61,39.1,100.0
5.22,98.4,2.88,20.5,50.0
5.83,128.7,4.08,26.7,50.0
11.91,123.7,4.77,25.2,100.0
7.83,132.7,2.54,21.0,50.0
8.49,122.7,2.25,28.1,80.4
11.05,132.6,4.64,32.5,50.0
11.97,117.2,4.75,37.7,100.0
8.87,119.0,2.83,39.8,100.0
10.59,134.1,3.13,36.2,50.0
6.95,120.7,3.98,29.4,97.6
6.79,96.2,2.99,34.5,50.0
7.52,124.0,4.63,36.9,80.1
9.54,131.2,2.32,29.3,50.0
9.62,126.8,2.11,35.7,54.5
6.86,118.4,2.63,29.7,95.9
